"","completion_code","condition","source_type","intercept_initial_confidence_data","intercept_initial_confidence_sd_data","slope_initial_confidence_data","slope_initial_confidence_sd_data","intercept_com_data","intercept_com_sd_data","slope_com_data","slope_com_sd_data","intercept_source_only_data","intercept_source_only_sd_data","slope_source_only_data","slope_source_only_sd_data","intercept_final_data","intercept_final_sd_data","slope_indep_data","slope_indep_sd_data","slope_news_data","slope_news_sd_data","intercept_initial_confidence_model","intercept_initial_confidence_sd_model","slope_initial_confidence_model","slope_initial_confidence_sd_model","intercept_com_model","intercept_com_sd_model","slope_com_model","slope_com_sd_model","intercept_source_only_model","intercept_source_only_sd_model","slope_source_only_model","slope_source_only_sd_model","intercept_final_model","intercept_final_sd_model","slope_indep_model","slope_indep_sd_model","slope_news_model","slope_news_sd_model"
"11","0yvl4gzf","Without","opposite",0.0934108884966365,0.579163422362623,-0.337850400203473,0.402087986336329,-0.00733695652173907,0.0839193933019952,0.257282608695652,0.0499606184176058,0.0290600102294344,0.984286366824396,-0.846566223362749,0.537061921344274,-0.0376180246942337,0.814100651795127,1.1151324187438,0.543472786618431,-0.420691623245033,0.493050100453819,0.250262584251464,0.578538917670664,-0.24319082023506,0.395812442658898,-0.00733695652173907,0.0839193933019952,0.257282608695652,0.0499606184176058,-0.121881868189831,0.815051026536236,0.091239109060373,0.359483609096553,0.301370754882068,0.855656991077735,1.20597720719561,0.574420912423166,-0.407619440553056,0.503739152956641
"12","0yvl4gzf","Without","bluebias",0.140704958031992,0.718514116158982,1.30495679762891,0.617469453993194,-0.160890410958904,0.0599949305629298,0.0862557077625571,0.0319062654008347,0.179297994952132,0.94963061101584,0.732387389840855,0.495777794567419,-0.206187330709534,0.957429280145188,0.922351618175623,0.565045818442936,0.486134667610294,0.541277674929673,-0.105459433732383,0.681380485544758,1.04431575148688,0.50294181485984,-0.160890410958904,0.0599949305629298,0.0862557077625571,0.0319062654008347,-0.169082412199628,0.942249737521107,0.710331629748295,0.488115528112152,-0.67986825974066,1.08100290171443,0.833226238374248,0.575762331578043,0.856728152024219,0.656944782294246
"13","1p4xgcv2","Without","helpful",0.528111972813351,1.17768886697314,3.82057245378357,1.7954895913778,-0.0530085959885387,0.0761247107010906,0.0429799426934097,0.0543154430109376,-4.17849537892847e-16,1.11232795924649,1.20547231146592,0.697622683783453,0.373763409048583,0.964312657816489,0.830919511169295,0.584687562698193,1.27378397226866,0.684540130216263,0.313322570470344,0.85056402820887,2.13815266761172,0.987184293572684,-0.0530085959885387,0.0761247107010906,0.0429799426934097,0.0543154430109376,0.0261327433866986,1.06444641548746,1.07359544855176,0.633921273721062,-0.164071149803749,1.13094473751684,1.96150780973111,1.00711133161506,0.626182015449075,0.548933259178541
"14","1p4xgcv2","Without","random",-0.0455500968756117,1.13151686648461,3.56188618656891,1.61621035061538,-0.321538461538461,0.15076661431534,0.249230769230769,0.116368455162909,9.81187755879567e-17,1.11232795924649,1.20547231146592,0.697622683783454,-1.21835323381025,1.64697561303499,2.73954968033564,1.10874694190591,-0.016025406972055,0.765905348309197,0.0246142132306611,0.871752925509259,2.18267705912945,0.967280839851527,-0.321538461538461,0.15076661431534,0.249230769230769,0.116368455162909,-0.0125431490420257,1.06136121082139,1.06521392068245,0.630039522275465,-1.02410215388113,1.45391782984888,2.48745297598063,0.994991125804161,0.102148928937018,0.724952753525951
"15","1p4xgcv2","Without","opposite",0.457649675832118,1.17413078487911,2.72817791616211,1.20522292202712,-0.110344827586207,0.136635438172988,0.455172413793104,0.079360304104873,-0.0144040691063172,0.848663030334354,-0.365548411995592,0.393994345492434,-0.693601741461306,1.13554464218985,2.22715236602179,1.08409271305484,-0.311922812788672,0.512015563329833,0.0741638979206704,0.920289025361373,1.93643711247946,0.807779995796462,-0.110344827586207,0.136635438172988,0.455172413793104,0.079360304104873,0.000183384697834616,1.05283041369375,1.04160708472092,0.619249425193169,-0.468359170054451,1.02915274356425,2.07111007615399,1.00263440643163,-0.21286263528591,0.46879077096114
"16","1p4xgcv2","Without","bluebias",0.31915345918347,1.0577352455228,2.98242035023877,1.43922185434648,-0.245406824146982,0.135791369894598,0.217847769028871,0.0968879664035495,3.68790150098869e-16,1.11232795924649,1.20547231146592,0.697622683783453,-0.0789815738338298,1.16819700384644,3.47584455600373,1.67978438191007,0.18371170635432,0.507013873090462,0.207052172987922,0.846771669259012,1.80860153383417,0.851574444849456,-0.245406824146982,0.135791369894598,0.217847769028871,0.0968879664035495,-0.0243343527615838,1.06061787216842,1.06302871894415,0.629042138378024,-0.0880185681682995,1.16198474461417,3.44320159334023,1.66387095145041,0.187954699614233,0.505452483083077
"17","1rfyqzvl","Without","helpful",0.00235465298862478,0.56719524443213,0.677009069904559,0.489448021808923,-0.0012310606060606,0.0339700663189571,0.0534469696969697,0.0202237582304092,-0.0514291112638772,0.857342316561065,0.40641465902977,0.402486719434001,-0.0139150660417308,0.599619751616666,0.418230122572754,0.357941410786034,0.391105639575224,0.515605493772871,0.0113448777820961,0.549287554938695,0.426991095641131,0.446368026478199,-0.0012310606060606,0.0339700663189571,0.0534469696969697,0.0202237582304092,0.00115111288775381,0.839937037372116,0.318847341364509,0.385320518406734,0.00787672635970202,0.637772423443846,0.5803493376412,0.39636397549329,0.474607669629156,0.549191481682189
"18","1rfyqzvl","Without","random",0.258744976408221,0.564613025572612,0.540952718320917,0.420174041245373,0.0308606557377049,0.0677999917949542,0.246311475409836,0.0467070728950676,-0.127323353392435,0.842195010430053,0.322568150907583,0.386421533852054,-0.182391473950321,0.694202657158694,0.46377574303437,0.4701866829696,0.0586574257671704,0.402304264505961,-0.00590962856055222,0.549957705975861,0.423781480745168,0.407783067430028,0.0308606557377049,0.0677999917949542,0.246311475409836,0.0467070728950676,-0.0181733910781711,0.838349680308889,0.309484477022943,0.383718420780327,-0.223321483463104,0.703814266854736,0.525395769335534,0.471878714227114,0.336415642283388,0.437613259536046
"19","1rfyqzvl","Without","opposite",-0.299385425711772,0.586085044025249,0.617657295948346,0.422123182611171,0.0959332023575638,0.0724463554317075,0.189233791748527,0.0442654543452633,-0.141838645257593,0.843569973051218,0.328111360889188,0.387513670706621,0.0585795004065702,0.580145412547957,0.4718784664928,0.345578435875301,-0.0451173727261692,0.398575035201689,-0.0121253338538726,0.554592529483793,0.326846998547958,0.381245748813585,0.0959332023575638,0.0724463554317075,0.189233791748527,0.0442654543452633,0.00436883983463,0.838279110492185,0.309251289386946,0.38367021915949,0.0602810946472166,0.579326473398118,0.517398275658161,0.349873839406962,0.208960091537071,0.40082163571539
"20","1rfyqzvl","Without","bluebias",-0.171323005143982,0.622691154373178,0.563473749859007,0.412378881492636,-0.0635714285714286,0.0345151472747256,0.045774647887324,0.0216750232578097,0.0214674054145764,0.845952873524204,0.35145478156037,0.391275919282569,-0.294486832329179,0.678698542304061,0.352562194475848,0.384632455447598,0.361075509450054,0.470191703850913,0.0609783645616893,0.608515931123879,0.439648850909565,0.398125926523791,-0.0635714285714286,0.0345151472747256,0.045774647887324,0.0216750232578097,-0.0122243520703368,0.83914596594442,0.314221240405887,0.384523174987202,-0.108002534978576,0.729728367638276,0.541350004539908,0.446093441367779,0.504107886837015,0.507960799814161
"21","1rtsn438","Without","helpful",0.301563355866449,0.54247540585111,-0.0967189327073009,0.286620408266642,0.00140776699029126,0.00420893195970548,0.00029126213592233,0.00289951203013234,-0.00659346595905813,0.812004504584624,-0.0542463242499673,0.357511655744922,0.307965035155481,0.543220002386335,0.154148289704799,0.395831432720243,-0.17210568098136,0.353883587846982,0.00650291863141789,0.5383108267742,0.14836842280097,0.287004812009508,0.00140776699029126,0.00420893195970548,0.00029126213592233,0.00289951203013234,1.23343892981733e-05,0.814687877724239,0.11042106172299,0.360194773927539,0.0115767395883981,0.582080304026942,0.39877723992975,0.423095356253345,0.211222275777903,0.37282979381936
"22","1rtsn438","Without","random",0.344825860525841,0.549798657722081,-0.20582904299831,0.394579623938703,-0.00285714285714285,0.0522064191846332,0.06,0.0337493583607964,0.118677282432024,0.812925055771894,0.0357468855990509,0.357412811973414,0.324351839388087,0.55602211766814,0.0918840142497192,0.311745830131121,-0.30563693386457,0.414465555549365,-0.0098661393023104,0.540913302826833,0.147522438549068,0.382028255167034,-0.00285714285714286,0.0522064191846332,0.06,0.0337493583607964,-6.86470661785095e-06,0.814686344772166,0.110397103072943,0.360193243935566,-0.0166584821770004,0.563389104861813,0.397724576605368,0.33009138544741,0.110614436257927,0.395232591490352
"23","1rtsn438","Without","opposite",-0.220370528328996,0.546488002403938,-0.217566092456942,0.407693925073982,-0.00575055187637969,0.00479231687424616,-0.00262693156732892,0.00309804085576956,-0.0118246581549632,1.08742658805733,1.13708979673136,0.663939524898009,-0.13839693372628,0.603269846744169,0.731590338294963,0.437857499240956,0.116244838804901,0.478590918597378,0.0106069676209322,0.541637368532478,0.14746815014031,0.400953366691247,-0.00575055187637969,0.00479231687424616,-0.00262693156732892,0.00309804085576956,1.1443978312718e-05,0.814686565475784,0.110400552678671,0.360193464208121,-0.0267241253275153,0.559865304727286,0.361175607879352,0.358902292816835,0.0552047286272681,0.446904192346425
"24","1rtsn438","Without","bluebias",-0.794322287067082,0.80588025071939,0.68460540096823,0.452726849428233,-0.00417177914110429,0.00618794442403782,-0.00269938650306748,0.00368393428496526,0.00659771232188609,0.812265943164937,0.0619690431348592,0.357772925702825,-0.777671617198216,0.801323440939962,0.112583142799047,0.332638029432026,0.593818269886571,0.474434124099092,0.055828173381561,0.686346305815156,0.147878293929341,0.378307303469525,-0.00417177914110429,0.00618794442403782,-0.00269938650306749,0.00368393428496527,-7.75047552296289e-06,0.814687395188018,0.110413520764251,0.36019429232746,0.043187815188212,0.724375125689777,0.396992796584383,0.35829565862041,0.204005505448044,0.435687104707437
"25","2p2qngsy","Without","helpful",-0.0448207958067934,0.753202618795588,1.17846015670445,0.484232290277322,0.0187954545454545,0.099264135882607,0.0468636363636364,0.0661760905884047,0.383316790949936,0.877935426670019,0.435060494638533,0.412799087116706,-0.348333860235462,0.725516114436049,1.39371354908128,0.72440260602114,0.0283888232228862,0.381951432859287,-0.0938692752074766,0.719230920313014,1.07156737277167,0.454158343163669,0.0187954545454545,0.099264135882607,0.0468636363636364,0.0661760905884047,0.00221293416689048,0.887312724992004,0.531925367796345,0.432922263500997,-0.316743508693351,0.902944252909986,0.919749897274195,0.666198461215346,0.882623670568855,0.53952119893426
"26","2p2qngsy","Without","random",-0.0199332052307406,0.533455705362849,0.0645294080958347,0.372853486816085,-0.0288486842105264,0.0887214589013986,0.406776315789474,0.0684792131138599,0.722059097357976,0.86494645233268,-0.0628081453249919,0.371880282985334,0.0387532780500536,0.722514024843065,1.37830251403494,0.633758562143687,-0.0274648937412116,0.480996995053417,0.0196144066539409,0.535197020640524,0.146240707896105,0.375504107351443,-0.0288486842105264,0.0887214589013986,0.406776315789474,0.0684792131138599,-0.00159461967786039,0.811142269076186,-0.000299882093832408,0.356655723303147,0.130183594872023,0.827436534866754,1.99363259797351,0.869225105523214,0.060889282799168,0.546274878277146
"27","2p2qngsy","Without","opposite",-0.467987030664473,0.551666678209294,-0.0837282699534769,0.285057497324787,0.0479220779220778,0.100811349563045,0.242727272727273,0.054730150414771,-0.00693915501371796,0.833019275293632,-0.276880005545432,0.37843830990374,-0.368134791807968,0.8248106352312,1.01839728705282,0.489352087446393,-0.116484899397952,0.385177398311603,-0.0213831125982915,0.544027356941051,-0.21205837341174,0.285706220404011,0.0479220779220778,0.100811349563045,0.242727272727273,0.054730150414771,-0.00355607587256362,0.816052528352642,-0.130018521756163,0.361555465690199,0.222971575897965,1.04686382241011,1.65195964440223,0.724246432440718,-0.110552923848209,0.49175994881625
"28","2p2qngsy","Without","bluebias",-0.0637585048024735,0.665686961688337,0.380963547059999,0.395398085516297,-0.139016853932584,0.0582369238728441,0.30623595505618,0.0431511480457097,-0.694433929635661,0.904469553886413,0.405134576101921,0.415300507187906,-0.479347994605256,0.888494000072357,1.24608491130368,0.567348773556271,0.185390640698669,0.485725045394757,-0.0413752233467622,0.669124773647254,0.430013248592948,0.40216363717738,-0.139016853932584,0.0582369238728441,0.30623595505618,0.0431511480457097,-0.131639576433693,0.850945630394498,0.368539126282081,0.395057908400626,-0.316160481476357,1.06488454151272,1.77708904290848,0.792294653388845,0.370145504076373,0.542682377661534
"29","2wbdhcfa","Without","helpful",-0.110669714313104,0.597890474270913,0.721902851961246,0.403090767737686,0.0150583657587548,0.029581627293276,0.107704280155642,0.0250650614186526,0.0150902790471763,0.868644831193766,0.457428789384595,0.41399690467365,-0.139671723309594,0.61199088237613,0.593478237612872,0.550361084214783,0.528323290794572,0.411517938123819,-0.156562394140074,0.583963366850442,0.630863367699893,0.389664006281211,0.0150583657587548,0.029581627293276,0.107704280155642,0.0250650614186526,-0.0405178303936321,0.854930816055738,0.395565232890407,0.400147496592117,-0.0872716230916377,0.62256443107952,0.550432656074901,0.548331288696693,0.623993282277464,0.423410489957594
"30","2wbdhcfa","Without","random",0.0958885558597324,0.557154426148423,0.615362464127609,0.517066752017365,0.00330152671755726,0.0238258410040718,0.163778625954198,0.0145578293196189,0.140281619441202,0.884333337516266,0.513059344060758,0.428439578866764,0.1907761866659,0.59297509930475,0.515620458712558,0.332922822480784,0.465027604930135,0.535930477645082,0.0146202917505587,0.540065169391895,0.310568986815139,0.482599264461194,0.00330152671755726,0.0238258410040718,0.163778625954198,0.0145578293196189,-0.0276943552072561,0.822180353657698,0.194899102906746,0.367607120665233,-0.0160801753480895,0.602510886475567,0.625166272683398,0.350746008056263,0.267297009536232,0.53146302074935
"31","2wbdhcfa","Without","opposite",0.186655174569772,0.572318697381839,-0.462418401234648,0.322572608347662,-0.0692857142857143,0.0298221105330255,0.101466666666667,0.0182216105201239,0.0234567156203611,0.884288668078897,-0.520194974650755,0.42980086678648,-0.091390506481601,0.706221032045274,0.841293279836203,0.473384221359982,-0.236124386098366,0.379600340601687,0.00246817022293143,0.627880330736639,-0.782102062413411,0.391865227401617,-0.0692857142857143,0.0298221105330255,0.101466666666667,0.0182216105201239,-0.0163497717462226,0.880766923963384,-0.506648432200101,0.42624286238573,0.0342862369730033,0.770988514247237,0.606616082864339,0.462784176059404,-0.735358387203664,0.481167186414454
"32","2wbdhcfa","Without","bluebias",-1.24784825954354,0.942428926740753,0.866967281320408,0.480869594190465,0.0103294117647058,0.0517332029808463,0.111152941176471,0.0344888019872308,-0.876036542224316,0.960356608686115,0.521489224087959,0.45069000307993,-0.880246809329115,1.20291427418925,0.733593875987756,0.52165961856933,0.594397460363791,0.622009907297151,-0.469207385277978,0.729354726498564,0.418294779204853,0.374960783952312,0.0103294117647058,0.0517332029808463,0.111152941176471,0.0344888019872308,-0.457611287684111,0.845593668367289,0.217318696674956,0.375959292432898,-0.538921938002538,1.05824882061583,0.651600833593791,0.48617974920054,0.462420729399348,0.551195995693928
"33","3bjhzu16","Without","helpful",0.161299427385858,0.68923625183461,1.24742326619049,0.600199448168565,0.0331643356643357,0.0598042133337287,0.0514335664335664,0.0347353557787007,0.057807953388217,0.981868785967126,0.838707343351501,0.534076809088305,0.276487272495262,0.704880081439805,0.790349209228163,0.463793586287589,0.458681555707503,0.487267561435907,0.170002620608661,0.606652574874918,0.777375539312619,0.435455157391762,0.0331643356643357,0.0598042133337287,0.0514335664335664,0.0347353557787007,0.164949901843655,0.915630059131841,0.623559084656481,0.4600584665505,0.443818453287033,0.779748180669222,1.0896531004375,0.554181567351546,0.442975740769099,0.507953843777065
"34","3bjhzu16","Without","random",0.134073621717082,0.5350205777646,-0.00489750285569225,0.414014123664744,-0.0136711711711712,0.0499272011154444,0.235720720720721,0.0322759351955835,-0.37055791819763,0.830130680445505,-0.13457041416568,0.365672653406139,-0.0289154960788312,0.666656472567805,1.06746800228202,0.512143285179115,-0.0316356591511844,0.547164963354989,0.106097575875937,0.535609655429895,-0.111088428597385,0.415552921901099,-0.0136711711711712,0.0499272011154444,0.235720720720721,0.0322759351955835,-0.0735957821871698,0.811833021261829,-0.0225731420996276,0.356950273505705,0.113005940849843,0.726038054495491,1.39082117091655,0.631174837082248,-0.0198290646817957,0.58819143320021
"35","3bjhzu16","Without","opposite",0.347961683250622,0.665474051086585,-0.792066725186033,0.395024461482772,-0.0381818181818182,0.0580664614335279,0.0893939393939394,0.0329416046227397,0.169354693555123,0.922594188750742,-0.646522337876031,0.467232809254731,0.392283337632027,0.740105060682734,0.801586091181632,0.4771899267708,-0.345869390226259,0.412944996866974,0.211938022391214,0.692289809799359,-0.895965406181692,0.420922874251999,-0.0381818181818182,0.0580664614335279,0.0893939393939394,0.0329416046227397,0.0436303968023616,0.928492046706818,-0.674787363359808,0.47560635999139,0.141400598455902,0.888388505140331,1.07058103808932,0.591771195962133,-0.60727176081149,0.483506843820376
"36","3bjhzu16","Without","bluebias",0.283872741546305,0.664893605172287,1.02533261913867,0.545466479223123,-0.103722109533469,0.0565186114149626,0.14894523326572,0.0354928868524772,-0.049351334767347,0.90712865089431,0.602799094588913,0.453129238892391,0.0590585820489092,0.836824823423486,1.04142179335456,0.527802364652382,0.531180312244116,0.597940092436675,-0.232662035218039,0.665411167387957,0.953504806684586,0.497334808024347,-0.103722109533469,0.0565186114149626,0.14894523326572,0.0354928868524772,-0.231407753864212,0.935752601851561,0.68152439061408,0.479135543096218,0.0452629725821251,0.915410535984185,1.33072082910943,0.633862346130138,0.52240655758377,0.638939442633566
"37","3px58snn","Without","helpful",-0.113339132421537,0.943553241291359,1.54013063613714,0.614476627642293,0.0471880998080614,0.0626255687622788,0.0453166986564299,0.038264854572374,0.185436028583805,0.942656683254301,0.709770698477417,0.488071756805977,0.375781784854567,0.827201706980164,1.20756784284968,0.612850551696435,0.408173873884725,0.355391248080574,0.0949420106448345,0.962907501855306,1.5872647111701,0.633054127069931,0.0471880998080614,0.0626255687622788,0.0453166986564299,0.038264854572374,0.0135124047492088,1.02168533601951,0.95433070544966,0.580913038564824,0.220839724971795,1.08990683786667,0.592366796373451,0.551249952224293,1.29342227887577,0.613316083364546
"38","3px58snn","Without","random",0.177967214521938,0.735098474379018,1.93658312829466,0.857304158257217,-0.0318181818181818,0.109695629653249,0.216363636363636,0.0812799172818586,0.127882195037482,0.957186746852366,0.760676408713746,0.505363018626226,-0.144707474936962,0.777713123962761,1.60473926969949,0.732016311559892,0.569822123165283,0.594001391460051,-0.00364109514842812,0.64495129674848,1.29769122143628,0.626801371816127,-0.0318181818181818,0.109695629653249,0.216363636363636,0.0812799172818586,0.007260246004428,0.969977991131657,0.804418646823999,0.520973318010499,-0.067836912123097,0.84047141087288,2.01655195495507,0.895210966440199,0.501633230335767,0.626920953305995
"39","3px58snn","Without","opposite",-1.21221502660626,0.800978146504393,-1.28129785554934,0.587568759911586,0.085,0.07571264864906,0.0967796610169492,0.0521580623523536,-0.0979831912637445,0.990752042124352,-0.862837234800506,0.543633122057328,-0.181929003699445,0.916199371945274,1.7587771849636,0.878047703147956,-0.341865675889718,0.680108730016956,-1.01220680490109,0.829243936617257,-1.81404057135769,0.805877470146732,0.085,0.07571264864906,0.0967796610169492,0.0521580623523536,-0.488540693309812,1.04237992964019,-0.943005331804539,0.581297053516364,-0.478544758676714,0.897930365110989,1.32691451012898,0.775815615250031,-0.82361920135732,0.763128439265408
"40","3px58snn","Without","bluebias",0.269833963836501,0.810594361243776,1.09197186390261,0.547528449973143,-0.0557504363001746,0.0610971738048871,0.108813263525305,0.0338906142983778,0.175331292458921,0.916268248162726,0.6245313838097,0.460449081911257,0.862037466350673,1.19137034102429,1.05564478329711,0.552564845194785,0.533113701051759,0.689142074288055,-0.122234319859728,0.893958856354144,1.45008604431347,0.658213947455702,-0.0557504363001746,0.0610971738048871,0.108813263525305,0.0338906142983778,-0.336866081812643,1.01084075324465,0.890024271618141,0.556822890261583,1.11641036831288,1.35376968936174,1.28970097609767,0.639784434859884,0.398969637120414,0.712374303122822
"41","3ypa9yxs","Without","helpful",0.0358948651707808,0.70188258472118,1.04876183815715,0.462460093456275,-0.0602443609022556,0.0316358218556176,0.0423684210526316,0.0183746506516911,0.182772541374838,0.914215438601395,0.616613501353105,0.458103333344827,0.216940332413147,0.9506026997609,0.658648736507364,0.52336021629456,0.554219581331096,0.549516345491347,0.0532626915719238,0.667200090017016,0.89186220444073,0.418729049799639,-0.0602443609022556,0.0316358218556176,0.0423684210526316,0.0183746506516911,-4.63084128475221e-08,0.906660628409361,0.602014527625693,0.452830866999302,0.0756463183622566,1.00800282329272,0.568302782451763,0.525515846173209,0.783082256991937,0.599864692788569
