"","completion_code","condition","source_type","block_half","slope_data","slope_sem_data","intercept_data","intercept_sem_data","slope_model","slope_sem_model","intercept_model","intercept_sem_model"
"67","3bjhzu16","Without","opposite",1,-0.68251098704037,0.412769652273633,0.110563665428205,0.652923842620033,-0.319648932768787,0.358259164346922,0.250277738416273,0.62580697494332
"68","3bjhzu16","Without","bluebias",1,1.00733305871731,0.47557355387668,0.581805053445412,0.835740813366064,0.633202057313484,0.363673742095794,0.186052497986067,0.717696414267526
"69","3bjhzu16","Without","helpful",2,1.24742326619049,0.600199448168565,0.161299427385858,0.68923625183461,0.777375539312619,0.435455157391762,0.170002620608661,0.606652574874918
"70","3bjhzu16","Without","random",2,-0.00489750285569225,0.414014123664744,0.134073621717082,0.5350205777646,-0.111088428597385,0.415552921901099,0.106097575875937,0.535609655429895
"71","3bjhzu16","Without","opposite",2,-0.792066725186033,0.395024461482772,0.347961683250622,0.665474051086585,-0.895965406181692,0.420922874251999,0.211938022391214,0.692289809799359
"72","3bjhzu16","Without","bluebias",2,1.02533261913867,0.545466479223123,0.283872741546305,0.664893605172287,0.953504806684586,0.497334808024347,-0.232662035218039,0.665411167387957
"73","3px58snn","Without","helpful",1,1.79274574346504,0.7606067317296,0.303002436669443,0.862155379033969,1.46047059311584,0.622645244260032,0.108089528149174,0.77616098489666
"74","3px58snn","Without","random",1,1.9454344043867,0.951837631665546,0.0152897686275172,0.668770085488706,1.4251305663531,0.799112723773631,0.129520667837728,0.620406252423945
"75","3px58snn","Without","opposite",1,0.475812285003858,0.455524630786831,-1.76315651444007,0.781101248832279,0.129458015266023,0.361513747116143,-1.11401611832527,0.62074866399701
"76","3px58snn","Without","bluebias",1,1.3211567280855,0.698344809401593,0.533710260573177,0.864031495932579,1.3356188350509,0.695417868135062,0.258047596615549,0.859167765398732
"77","3px58snn","Without","helpful",2,1.54013063613714,0.614476627642293,-0.113339132421537,0.943553241291359,1.5872647111701,0.633054127069931,0.0949420106448345,0.962907501855306
"78","3px58snn","Without","random",2,1.93658312829466,0.857304158257217,0.177967214521938,0.735098474379018,1.29769122143628,0.626801371816127,-0.00364109514842812,0.64495129674848
"79","3px58snn","Without","opposite",2,-1.28129785554934,0.587568759911586,-1.21221502660626,0.800978146504393,-1.81404057135769,0.805877470146732,-1.01220680490109,0.829243936617257
"80","3px58snn","Without","bluebias",2,1.09197186390261,0.547528449973143,0.269833963836501,0.810594361243776,1.45008604431347,0.658213947455702,-0.122234319859728,0.893958856354144
"81","3ypa9yxs","Without","helpful",1,0.889748098749719,0.449118343432612,0.231470610554503,0.623652157175059,0.919780750246411,0.457782449833103,-0.0181919795079615,0.623440096754638
"82","3ypa9yxs","Without","random",1,0.93431317739856,0.610810264159527,0.0893673581890357,0.575765495988002,0.869283737652895,0.597360413784867,-0.00868341239536806,0.5700704257403
"83","3ypa9yxs","Without","opposite",1,0.74213818433767,0.455499056042052,-0.293979368443217,0.594868732660042,0.875973705566009,0.489963657515628,-0.116044052473178,0.609952874227988
"84","3ypa9yxs","Without","bluebias",1,1.04590576059426,0.490921144715588,-0.0471753459208106,0.760291766050243,0.904255596690286,0.456969637402892,0.166120789694469,0.721072475196506
"85","3ypa9yxs","Without","helpful",2,1.04876183815715,0.462460093456275,0.0358948651707808,0.70188258472118,0.89186220444073,0.418729049799639,0.0532626915719238,0.667200090017016
"86","3ypa9yxs","Without","random",2,0.995633742617452,0.599402266535549,-0.0346941810079232,0.589487839088207,0.843869242919359,0.562318150249035,0.0180977554754679,0.577126541858983
"87","3ypa9yxs","Without","opposite",2,0.957577198765749,0.46923379422322,0.313688482639007,0.638535809456528,0.872828411929053,0.450359584447283,0.00360379295404618,0.615795289522937
"88","3ypa9yxs","Without","bluebias",2,0.957577462403628,0.541508916183394,0.258600705535147,0.760026357152124,0.833220171703328,0.494341945170913,0.204026468642843,0.749653630424739
"89","3ytrl1h3","Without","helpful",1,1.14357919556648,0.53413476399919,0.204038441888875,0.693282958286502,0.508242780131235,0.352169105360275,-0.120572462729684,0.593990523705129
"90","3ytrl1h3","Without","random",1,0.678767583371515,0.48015669828494,0.0186991659121081,0.586597981258288,0.364105705240485,0.430432285183636,-0.0806130171667832,0.564151661664945
"91","3ytrl1h3","Without","opposite",1,0.0825753438592382,0.302306801562196,-0.422356539677319,0.567554160157418,0.0938223515544734,0.29851640221357,-0.17991590877437,0.557416964201114
"92","3ytrl1h3","Without","bluebias",1,0.749896482003931,0.44689489839018,0.0745653454446755,0.62080486652593,0.423628915871192,0.380894639944119,-0.133810123497619,0.596876146198063
"93","3ytrl1h3","Without","helpful",2,1.00517317358126,0.448418953190801,0.259606085849379,0.688163660466319,0.635816149269171,0.363339251574772,-0.0558538402887184,0.602971456213633
"94","3ytrl1h3","Without","random",2,0.954990217801426,0.627728601934385,-0.120014056997031,0.594048483160213,0.423985602947296,0.484236099036169,-0.032555280960388,0.572335296028683
"95","3ytrl1h3","Without","opposite",2,-0.151284452083091,0.319552730524479,-0.239768321417417,0.548609693537278,0.0631019122791098,0.314111150596194,0.0737179166691141,0.541542962732064
"96","3ytrl1h3","Without","bluebias",2,0.750513662067743,0.446738455095767,0.486112793788951,0.699396449361445,0.610138496445733,0.390950232016697,0.0624198862362903,0.67540861752045
"97","4g887d2x","Without","helpful",1,0.726825555714338,0.376900515192721,0.0174111612872003,0.613463787541254,0.698890536154251,0.371006537127449,0.0832744560550514,0.60818968617333
"98","4g887d2x","Without","random",1,0.793474310673982,0.654018242573276,-0.121280865643837,0.573558262232034,0.59692835909119,0.622264410157075,0.0144116864440593,0.562894313705385
"99","4g887d2x","Without","opposite",1,0.898437791586095,0.397079916569873,0.167337158941,0.683167161076966,0.552821833368168,0.311742872938075,0.0188209413524165,0.596706337079907
"100","4g887d2x","Without","bluebias",1,1.02703747673241,0.525171076660912,0.174566666195941,0.974717242804413,0.630623030902804,0.429706996719364,0.247946833030967,0.874613402850567
"101","4g887d2x","Without","helpful",2,0.844045640000909,0.397908891518288,0.178125539368332,0.648820061243761,0.806252002820042,0.386093253327096,0.0250653012139152,0.63882542963035
"102","4g887d2x","Without","random",2,0.885076483514262,0.544591123819004,0.164088507323126,0.589998134431442,0.541379612950631,0.46931079825914,0.0679894069014721,0.560471469903088
"103","4g887d2x","Without","opposite",2,0.583476309472048,0.407670686794159,-0.0569635753227471,0.577802962056999,0.197238822951273,0.353224290737317,0.0591255699101143,0.543068402307367
"104","4g887d2x","Without","bluebias",2,0.909729176699925,0.461189188548464,0.21089650485536,0.686397277498394,0.735331057972403,0.405527879159821,-0.127930089610224,0.659626015471662
"105","4pfcn1bb","Without","helpful",1,1.06956202230037,0.485652884931773,-0.127047510169815,0.688309796123402,0.935881838849806,0.440311806321874,-0.0299070692292115,0.662242614282993
"106","4pfcn1bb","Without","random",1,1.10581872314848,0.583679972329628,-0.132354204014999,0.678159585277691,0.869800682793731,0.499832596217664,-0.0790377053845951,0.6540716328195
"107","4pfcn1bb","Without","opposite",1,0.10312357928369,0.333847072391968,0.330285330647285,0.555487421907812,0.18023476468248,0.338319803042511,0.333520947710118,0.559543033823504
"108","4pfcn1bb","Without","bluebias",1,1.58695090873924,0.678815132894607,-0.0648988385138728,0.89116239636031,0.922411166685678,0.442100386450997,0.0724045753444546,0.741165753012102
"109","4pfcn1bb","Without","helpful",2,0.958099898071257,0.47151918937277,0.382427709499107,0.668274721586796,0.964854885197355,0.464008143544652,0.0767595894262846,0.665100996701639
"110","4pfcn1bb","Without","random",2,0.925576911456371,0.473387960068671,-0.35022314095547,0.642876134519481,0.862774457610093,0.459725287076024,0.0467790319667768,0.628590835767853
"111","4pfcn1bb","Without","opposite",2,-0.522045888358593,0.354262388226147,0.119838618271136,0.594027369890148,-0.773104039630195,0.416782296122991,0.0367347453508383,0.639715718931846
"112","4pfcn1bb","Without","bluebias",2,1.43627228956523,0.707972172444974,0.346140456994905,0.969492545054126,0.971200362255037,0.498055713710497,-0.0116637673594342,0.869917250360536
"113","4sag15hy","Without","helpful",1,1.14027715624125,0.513232685714926,0.0751925648391369,0.712145556801089,0.552501610676463,0.356219691044306,0.163100648060228,0.60554216056736
"114","4sag15hy","Without","random",1,0.316914886905408,0.420917219539597,-0.151489429203579,0.553913815808125,0.470592286213536,0.435681035227017,0.133109322748671,0.564290065482166
"115","4sag15hy","Without","opposite",1,0.150907469385861,0.315714320867605,-0.273572718116531,0.569367601383078,0.320612612932113,0.329077662048761,0.0224490563754343,0.580344083036569
"116","4sag15hy","Without","bluebias",1,0.529735322734928,0.495648488858856,0.622030400260596,0.825611256027926,0.43697929685657,0.46691273949145,0.310552998981404,0.796562819169168
"117","4sag15hy","Without","helpful",2,1.226723332139,0.515373177077769,0.104055834274833,0.730252311757363,0.62751883641705,0.357045509021756,-0.0168904161170387,0.595950698174465
"118","4sag15hy","Without","random",2,0.378446407504029,0.410969940899613,0.04288268307096,0.654643698808436,0.250229483355623,0.399636289404774,0.0645588320340766,0.649820808071073
"119","4sag15hy","Without","opposite",2,-0.135802259455139,0.313586105771519,-0.0743416395541793,0.565051178839523,-0.111112287758009,0.312481456717625,-0.0406456743046118,0.563901917277238
"120","4sag15hy","Without","bluebias",2,0.397662345306948,0.41772298969807,0.133050123910396,0.677324131293304,0.367062404178478,0.411449560751568,-0.0668499992594376,0.676658512578442
"121","50g5axl7","Without","helpful",1,0.369955762012745,0.367224621628024,-0.129468296467735,0.550722211460521,0.292264515675858,0.357878342700568,-0.0895421598148633,0.544250168538105
"122","50g5axl7","Without","random",1,0.119904613289982,0.58240803795203,0.128343665334416,0.548846621996329,0.20843831883449,0.585076059607115,0.0238245170912264,0.549237016266816
"123","50g5axl7","Without","opposite",1,-0.312791389876863,0.347726742080383,0.0693945820748973,0.547956680799728,-0.154160757158689,0.335056844238067,-0.019480041345711,0.538306449662032
"124","50g5axl7","Without","bluebias",1,0.283018531362876,0.322968416894749,0.0444390608689009,0.630999343911633,0.31641321001037,0.326892881875387,-0.0403877863080502,0.636305761559523
"125","50g5axl7","Without","helpful",2,0.558865414124012,0.3576217776684,0.0834056480970071,0.577297741541671,0.440624988031231,0.338595709983661,-0.00210687818463771,0.560944282611692
"126","50g5axl7","Without","random",2,0.59526572434298,0.673077524814987,0.0114566096488335,0.547254552218429,0.322869290066089,0.644981235062284,-0.0271583352127303,0.538663501162162
"127","50g5axl7","Without","opposite",2,-0.234372939725235,0.28775271816723,-0.0381588572117437,0.548990572684683,-0.271950099746126,0.291128855620556,-0.122736574061289,0.552928241827999
"128","50g5axl7","Without","bluebias",2,0.387202422494448,0.416311986819852,0.465913642812336,0.791495106680661,0.460982431037527,0.412473440184857,-0.0428257888458047,0.788190440795482
"129","5783rgu8","Without","helpful",1,2.35592997963503,0.935747463328558,0.764150309442015,1.14605236502679,1.92805553039915,0.763322517146185,0.365916713106467,0.932708632093542
"130","5783rgu8","Without","random",1,1.70453111874144,0.870252906383089,0.0310559977300496,0.637470040194338,1.86282493281284,0.922640514291365,0.0701633288505363,0.650379244469857
"131","5783rgu8","Without","opposite",1,2.78306203640214,1.31220845327808,0.877527279336509,1.14095348753568,1.69914436685933,0.76521830466032,0.429451216441821,0.830482659863988
"132","5783rgu8","Without","bluebias",1,1.36921893705921,0.719659968530597,0.164295754779232,0.772064421173185,1.67643013245573,0.848474435140041,0.193337623060498,0.800879508044225
"133","5783rgu8","Without","helpful",2,1.90567005787973,0.786878479826967,-0.096599751978009,0.898813269301785,1.87047190597372,0.770676220072148,-0.0663217798269514,0.889343091739758
"134","5783rgu8","Without","random",2,1.79635868787505,0.866330048170301,-0.0794022847047005,0.675060072383716,1.99672498648013,0.932264257825861,-0.159068752805965,0.700019011851487
"135","5783rgu8","Without","opposite",2,2.41054065872256,1.10803310229481,-0.60491019368777,1.140498082606,1.68002896732088,0.717932627806949,-0.274262341657856,0.898042402940998
"136","5783rgu8","Without","bluebias",2,1.50571099835155,0.652004634386441,-0.13733399923243,0.843375091806294,1.56421276132134,0.672623165503541,-0.212662577234867,0.861363563326746
"137","5u8z9z90","Without","helpful",1,1.2379251380386,0.588757135644177,-0.182140849712568,0.739884660065865,1.01359725516268,0.504581614648609,-0.146008545829354,0.697048137874794
"138","5u8z9z90","Without","random",1,0.996463534803096,0.654711605012374,0.329282529004916,0.619582607481168,0.908640946134568,0.644366045523393,0.0775434970941446,0.607203704238953
"139","5u8z9z90","Without","opposite",1,1.07954057685214,0.49518662769829,-0.061856039739072,0.69771789819631,0.599099201515978,0.408054919775895,-0.123550564575118,0.606083417498573
"140","5u8z9z90","Without","bluebias",1,1.02186472774614,0.517308025240827,0.288620838968039,0.788523997778959,0.931177892211126,0.477170839725303,0.113380580876881,0.773929977902054
"141","5u8z9z90","Without","helpful",2,1.27716683330801,0.600709388096152,0.0320991975004308,0.678011328803088,1.05798086276932,0.524516678262355,0.0768852462871011,0.64161879810554
"142","5u8z9z90","Without","random",2,1.46887983095373,0.801638587554821,-0.0058462898515787,0.615085744907082,0.991823304758163,0.697807596625107,-0.0480111866800667,0.585612817634837
"143","5u8z9z90","Without","opposite",2,1.05121499110172,0.465194254658493,-0.467797106635758,0.713330456484844,0.736971638288712,0.368184491392224,-0.0085143660179921,0.62600928654866
"144","5u8z9z90","Without","bluebias",2,1.30014115173966,0.619274675579968,0.100247058327884,0.725335981986933,1.02428311240886,0.497682788999464,0.00841778967958829,0.690511245144456
"145","5yxs73vp","Without","helpful",1,2.2615423050919,1.02982730981746,-0.129439207575588,0.840853844223552,1.07329160309478,0.517214768633203,0.0371598840018924,0.648097147862542
"146","5yxs73vp","Without","random",1,0.507022518015831,0.439781555912927,-0.145881082617747,0.570218531627439,0.533727654586199,0.440880868314986,0.00065078795445936,0.571831892577608
"147","5yxs73vp","Without","opposite",1,-0.252758071588722,0.398747382090478,-0.0254789047156017,0.55686833004538,-0.0138869133166479,0.389405880395372,0.143598852652065,0.552235600735061
"148","5yxs73vp","Without","bluebias",1,1.62814080004196,0.691748373719171,0.18735206569682,1.06039130504647,1.13877490442145,0.479155792741108,-0.0407894313858465,0.866224518004439
"149","5yxs73vp","Without","helpful",2,2.1917777238502,1.00326075500335,-0.0580537372605988,0.881754134222359,1.12673213374464,0.527587458233958,0.11309592248854,0.705921010855861
"150","5yxs73vp","Without","random",2,0.176199820652479,0.460560372027993,0.159435245579822,0.553210781288771,0.281729562689586,0.465372528141709,0.0557193118598776,0.555024636825775
"151","5yxs73vp","Without","opposite",2,-0.573347294396025,0.350830205188265,-0.208684129792161,0.621552739083225,-0.712042618806687,0.378471836475731,0.0219119410278448,0.640549293351475
"152","5yxs73vp","Without","bluebias",2,1.57415100334785,0.756324411279713,-0.0362633497304883,0.892046457683517,0.666158527308382,0.430373604554089,0.133095169562996,0.697850312481842
"153","6rmrw2uo","Without","helpful",1,0.511611038209539,0.320129397702971,0.533549356173449,0.602169287773768,0.460178370908599,0.30794777164072,0.0537976649624223,0.572372029675129
"154","6rmrw2uo","Without","random",1,0.772480180910397,0.465591828339692,-0.0785486422152191,0.589755611285216,0.464875894255314,0.410340067720291,0.0358266254740908,0.559003580007352
"155","6rmrw2uo","Without","opposite",1,0.515141011026001,0.37659845799015,0.303485361657428,0.59327939441151,0.395359258966279,0.359139494438063,0.121849450543667,0.575176816509546
"156","6rmrw2uo","Without","bluebias",1,0.463377148872852,0.348930022932029,0.128891119137177,0.654481374942334,0.449059335312179,0.346568177904206,0.143221563756455,0.652212681872938
"157","6rmrw2uo","Without","helpful",2,0.673393178076804,0.387119601862497,0.144294498806491,0.593860609866358,0.446326663333956,0.344181057400487,-0.00929106654451118,0.561042399061256
"158","6rmrw2uo","Without","random",2,0.649605459390186,0.454067694318907,0.137675877575206,0.571096081587089,0.425467033929499,0.408361116409387,0.00326022928798027,0.550736753870733
"159","6rmrw2uo","Without","opposite",2,0.548655693427682,0.377353184367841,0.1034744883196,0.575874965377574,0.332759845172472,0.342666222509035,-0.0615727637847071,0.551970113923135
"160","6rmrw2uo","Without","bluebias",2,0.736226763794769,0.410963171643033,0.0144402009298041,0.656504476350213,0.44958534183518,0.363619587436961,0.0609913352175216,0.617809724943344
"161","6skqdco8","Without","helpful",1,0.481565828844646,0.380251626016655,-0.0517105961835058,0.641089547096331,0.282882421728124,0.347943627301567,-0.0242987698762652,0.617546956329291
